time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-12 00:00:00+00:00,2.0,1.0,8.0,3.0
2021-12-13 00:00:00+00:00,1.0,1.0,3.0,1.0
2021-12-14 00:00:00+00:00,1.0,1.0,,
2021-12-15 00:00:00+00:00,1.0,1.0,89.0,3.0
2021-12-16 00:00:00+00:00,,,9.0,3.0
