time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-05 00:00:00+00:00,,,1,1
2022-09-06 00:00:00+00:00,,,1,1
2022-09-07 00:00:00+00:00,,,1,1
2022-09-14 00:00:00+00:00,,,1,1
2022-09-16 00:00:00+00:00,,,20,1
2022-09-17 00:00:00+00:00,,,2,1
2022-09-18 00:00:00+00:00,,,1,1
